	V1	V2
787	Aqu2.1.02515_001	NA
788	Aqu2.1.02516_001	NA
789	Aqu2.1.02519_001	NA
790	Aqu2.1.02522_001	NA
791	Aqu2.1.02523_001	NA
792	Aqu2.1.02524_001	NA
793	Aqu2.1.02531_001	NA
794	Aqu2.1.02532_001	NA
795	Aqu2.1.02540_001	NA
796	Aqu2.1.02542_001	NA
797	Aqu2.1.02545_001	NA
798	Aqu2.1.02554_001	NA
799	Aqu2.1.02560_001	NA
800	Aqu2.1.02568_001	NA
801	Aqu2.1.02569_001	NA
802	Aqu2.1.02574_001	NA
803	Aqu2.1.02577_001	NA
804	Aqu2.1.02579_001	NA
805	Aqu2.1.02580_001	NA
806	Aqu2.1.02584_001	NA
807	Aqu2.1.02585_001	NA
808	Aqu2.1.02592_001	NA
809	Aqu2.1.02599_001	NA
810	Aqu2.1.02603_001	NA
811	Aqu2.1.02610_001	NA
812	Aqu2.1.02612_001	NA
813	Aqu2.1.02619_001	NA
814	Aqu2.1.02631_001	NA
815	Aqu2.1.02633_001	NA
816	Aqu2.1.02635_001	NA
817	Aqu2.1.02636_001	NA
818	Aqu2.1.02637_001	NA
819	Aqu2.1.02638_001	NA
820	Aqu2.1.02645_001	NA
821	Aqu2.1.02648_001	NA
822	Aqu2.1.02649_001	NA
823	Aqu2.1.02661_001	NA
824	Aqu2.1.02662_001	NA
825	Aqu2.1.02663_001	NA
826	Aqu2.1.02665_001	NA
827	Aqu2.1.02666_001	NA
828	Aqu2.1.02668_001	NA
829	Aqu2.1.02669_001	NA
830	Aqu2.1.02670_001	NA
831	Aqu2.1.02674_001	NA
832	Aqu2.1.02675_001	NA
833	Aqu2.1.02679_001	NA
834	Aqu2.1.02681_001	NA
835	Aqu2.1.02682_001	NA
836	Aqu2.1.02684_001	NA
837	Aqu2.1.02688_001	NA
838	Aqu2.1.02690_001	NA
839	Aqu2.1.02700_001	NA
840	Aqu2.1.02702_001	NA
841	Aqu2.1.02710_001	NA
842	Aqu2.1.02713_001	NA
843	Aqu2.1.02714_001	NA
844	Aqu2.1.02715_001	NA
845	Aqu2.1.02716_001	NA
846	Aqu2.1.02723_001	NA
847	Aqu2.1.02725_001	NA
848	Aqu2.1.02740_001	NA
849	Aqu2.1.02741_001	NA
850	Aqu2.1.02746_001	NA
851	Aqu2.1.02748_001	NA
852	Aqu2.1.02758_001	NA
853	Aqu2.1.02760_001	NA
854	Aqu2.1.02763_001	NA
855	Aqu2.1.02768_001	NA
856	Aqu2.1.02770_001	NA
857	Aqu2.1.02771_001	NA
858	Aqu2.1.02782_001	NA
859	Aqu2.1.02785_001	NA
860	Aqu2.1.02787_001	NA
861	Aqu2.1.02792_001	NA
862	Aqu2.1.02800_001	NA
863	Aqu2.1.02802_001	NA
864	Aqu2.1.02807_001	NA
865	Aqu2.1.02809_001	NA
866	Aqu2.1.02812_001	NA
867	Aqu2.1.02813_001	NA
868	Aqu2.1.02814_001	NA
869	Aqu2.1.02822_001	NA
870	Aqu2.1.02823_001	NA
871	Aqu2.1.02824_001	NA
872	Aqu2.1.02828_001	NA
873	Aqu2.1.02834_001	NA
874	Aqu2.1.02844_001	NA
875	Aqu2.1.02854_001	NA
876	Aqu2.1.02856_001	NA
877	Aqu2.1.02857_001	NA
878	Aqu2.1.02865_001	NA
879	Aqu2.1.02869_001	NA
880	Aqu2.1.02873_001	NA
881	Aqu2.1.02887_001	NA
882	Aqu2.1.02892_001	NA
883	Aqu2.1.02905_001	NA
884	Aqu2.1.02913_001	NA
885	Aqu2.1.02917_001	NA
886	Aqu2.1.02919_001	NA
887	Aqu2.1.02920_001	NA
888	Aqu2.1.02922_001	NA
889	Aqu2.1.02930_001	NA
890	Aqu2.1.02946_001	NA
891	Aqu2.1.02955_001	NA
892	Aqu2.1.02956_001	NA
893	Aqu2.1.02960_001	NA
894	Aqu2.1.02961_001	NA
895	Aqu2.1.02962_001	NA
896	Aqu2.1.02966_001	NA
897	Aqu2.1.02967_001	NA
898	Aqu2.1.02969_001	NA
899	Aqu2.1.02975_001	NA
900	Aqu2.1.02985_001	NA
901	Aqu2.1.02986_001	NA
902	Aqu2.1.02988_001	NA
903	Aqu2.1.02992_001	NA
904	Aqu2.1.03002_001	NA
905	Aqu2.1.03003_001	NA
906	Aqu2.1.03004_001	NA
907	Aqu2.1.03005_001	NA
908	Aqu2.1.03010_001	NA
909	Aqu2.1.03011_001	NA
910	Aqu2.1.03013_001	NA
911	Aqu2.1.03014_001	NA
912	Aqu2.1.03017_001	NA
913	Aqu2.1.03019_001	NA
914	Aqu2.1.03026_001	NA
915	Aqu2.1.03028_001	NA
916	Aqu2.1.03033_001	NA
917	Aqu2.1.03035_001	NA
918	Aqu2.1.03043_001	NA
919	Aqu2.1.03048_001	NA
920	Aqu2.1.03049_001	NA
921	Aqu2.1.03050_001	NA
922	Aqu2.1.03052_001	NA
923	Aqu2.1.03053_001	NA
924	Aqu2.1.03055_001	NA
925	Aqu2.1.03066_001	NA
926	Aqu2.1.03071_001	NA
927	Aqu2.1.03074_001	NA
928	Aqu2.1.03081_001	NA
929	Aqu2.1.03082_001	NA
930	Aqu2.1.03083_001	NA
931	Aqu2.1.03085_001	NA
932	Aqu2.1.03098_001	NA
933	Aqu2.1.03099_001	NA
934	Aqu2.1.03103_001	NA
935	Aqu2.1.03104_001	NA
936	Aqu2.1.03109_001	NA
937	Aqu2.1.03110_001	NA
938	Aqu2.1.03112_001	NA
939	Aqu2.1.03122_001	NA
940	Aqu2.1.03125_001	NA
941	Aqu2.1.03131_001	NA
942	Aqu2.1.03133_001	NA
943	Aqu2.1.03146_001	NA
944	Aqu2.1.03149_001	NA
945	Aqu2.1.03151_001	NA
946	Aqu2.1.03152_001	NA
947	Aqu2.1.03153_001	NA
948	Aqu2.1.03160_001	NA
949	Aqu2.1.03161_001	NA
950	Aqu2.1.03163_001	NA
951	Aqu2.1.03164_001	NA
952	Aqu2.1.03167_001	NA
953	Aqu2.1.03174_001	NA
954	Aqu2.1.03182_001	NA
955	Aqu2.1.03183_001	NA
956	Aqu2.1.03191_001	NA
957	Aqu2.1.03196_001	NA
958	Aqu2.1.03197_001	NA
959	Aqu2.1.03198_001	NA
960	Aqu2.1.03200_001	NA
961	Aqu2.1.03201_001	NA
962	Aqu2.1.03210_001	NA
963	Aqu2.1.03211_001	NA
964	Aqu2.1.03213_001	NA
965	Aqu2.1.03214_001	NA
966	Aqu2.1.03215_001	NA
967	Aqu2.1.03218_001	NA
968	Aqu2.1.03220_001	NA
969	Aqu2.1.03224_001	NA
970	Aqu2.1.03226_001	NA
971	Aqu2.1.03228_001	NA
972	Aqu2.1.03229_001	NA
973	Aqu2.1.03232_001	NA
974	Aqu2.1.03233_001	NA
975	Aqu2.1.03235_001	NA
976	Aqu2.1.03240_001	NA
977	Aqu2.1.03244_001	NA
978	Aqu2.1.03247_001	NA
979	Aqu2.1.03251_001	NA
980	Aqu2.1.03261_001	NA
981	Aqu2.1.03263_001	NA
982	Aqu2.1.03275_001	NA
983	Aqu2.1.03276_001	NA
984	Aqu2.1.03280_001	NA
985	Aqu2.1.03285_001	NA
986	Aqu2.1.03286_001	NA
987	Aqu2.1.03290_001	NA
988	Aqu2.1.03293_001	NA
989	Aqu2.1.03297_001	NA
990	Aqu2.1.03299_001	NA
991	Aqu2.1.03306_001	NA
992	Aqu2.1.03312_001	NA
993	Aqu2.1.03315_001	NA
994	Aqu2.1.03316_001	NA
995	Aqu2.1.03321_001	NA
996	Aqu2.1.03329_001	NA
997	Aqu2.1.03331_001	NA
998	Aqu2.1.03333_001	NA
999	Aqu2.1.03335_001	NA
1000	Aqu2.1.03338_001	NA
1001	Aqu2.1.03339_001	NA
1002	Aqu2.1.03344_001	NA
1003	Aqu2.1.03348_001	NA
1004	Aqu2.1.03355_001	NA
1005	Aqu2.1.03357_001	NA
1006	Aqu2.1.03363_001	NA
1007	Aqu2.1.03365_001	NA
1008	Aqu2.1.03366_001	NA
1009	Aqu2.1.03370_001	NA
1010	Aqu2.1.03377_001	NA
1011	Aqu2.1.03379_001	NA
1012	Aqu2.1.03387_001	NA
1013	Aqu2.1.03396_001	NA
1014	Aqu2.1.03399_001	NA
1015	Aqu2.1.03400_001	NA
1016	Aqu2.1.03403_001	NA
1017	Aqu2.1.03407_001	NA
1018	Aqu2.1.03410_001	NA
1019	Aqu2.1.03411_001	NA
1020	Aqu2.1.03415_001	NA
1021	Aqu2.1.03418_001	NA
1022	Aqu2.1.03420_001	NA
1023	Aqu2.1.03422_001	NA
1024	Aqu2.1.03423_001	NA
1025	Aqu2.1.03424_001	NA
1026	Aqu2.1.03429_001	NA
1027	Aqu2.1.03436_001	NA
1028	Aqu2.1.03442_001	NA
1029	Aqu2.1.03445_001	NA
1030	Aqu2.1.03446_001	NA
1031	Aqu2.1.03450_001	NA
1032	Aqu2.1.03453_001	NA
1033	Aqu2.1.03462_001	NA
1034	Aqu2.1.03477_001	NA
1035	Aqu2.1.03480_001	NA
1036	Aqu2.1.03484_001	NA
1037	Aqu2.1.03487_001	NA
1038	Aqu2.1.03496_001	NA
1039	Aqu2.1.03499_001	NA
1040	Aqu2.1.03500_001	NA
1041	Aqu2.1.03504_001	NA
1042	Aqu2.1.03508_001	NA
1043	Aqu2.1.03509_001	NA
1044	Aqu2.1.03515_001	NA
1045	Aqu2.1.03517_001	NA
1046	Aqu2.1.03518_001	NA
1047	Aqu2.1.03525_001	NA
1048	Aqu2.1.03528_001	NA
1049	Aqu2.1.03530_001	NA
1050	Aqu2.1.03532_001	NA
1051	Aqu2.1.03533_001	NA
1052	Aqu2.1.03534_001	NA
1053	Aqu2.1.03542_001	NA
1054	Aqu2.1.03543_001	NA
1055	Aqu2.1.03544_001	NA
1056	Aqu2.1.03545_001	NA
1057	Aqu2.1.03552_001	NA
1058	Aqu2.1.03553_001	NA
1059	Aqu2.1.03555_001	NA
1060	Aqu2.1.03560_001	NA
1061	Aqu2.1.03564_001	NA
1062	Aqu2.1.03570_001	NA
1063	Aqu2.1.03572_001	NA
1064	Aqu2.1.03573_001	NA
1065	Aqu2.1.03577_001	NA
1066	Aqu2.1.03581_001	NA
1067	Aqu2.1.03586_001	NA
1068	Aqu2.1.03590_001	NA
1069	Aqu2.1.03593_001	NA
1070	Aqu2.1.03601_001	NA
1071	Aqu2.1.03604_001	NA
1072	Aqu2.1.03613_001	NA
1073	Aqu2.1.03620_001	NA
1074	Aqu2.1.03621_001	NA
1075	Aqu2.1.03624_001	NA
1076	Aqu2.1.03630_001	NA
1077	Aqu2.1.03631_001	NA
1078	Aqu2.1.03633_001	NA
1079	Aqu2.1.03635_001	NA
1080	Aqu2.1.03639_001	NA
1081	Aqu2.1.03647_001	NA
1082	Aqu2.1.03655_001	NA
1083	Aqu2.1.03657_001	NA
1084	Aqu2.1.03659_001	NA
1085	Aqu2.1.03661_001	NA
1086	Aqu2.1.03662_001	NA
1087	Aqu2.1.03664_001	NA
1088	Aqu2.1.03665_001	NA
1089	Aqu2.1.03666_001	NA
1090	Aqu2.1.03668_001	NA
1091	Aqu2.1.03676_001	NA
1092	Aqu2.1.03683_001	NA
1093	Aqu2.1.03695_001	NA
1094	Aqu2.1.03696_001	NA
1095	Aqu2.1.03699_001	NA
1096	Aqu2.1.03701_001	NA
1097	Aqu2.1.03702_001	NA
1098	Aqu2.1.03704_001	NA
1099	Aqu2.1.03706_001	NA
1100	Aqu2.1.03707_001	NA
1101	Aqu2.1.03723_001	NA
1102	Aqu2.1.03729_001	NA
1103	Aqu2.1.03731_001	NA
1104	Aqu2.1.03736_001	NA
1105	Aqu2.1.03756_001	NA
1106	Aqu2.1.03758_001	NA
1107	Aqu2.1.03763_001	NA
1108	Aqu2.1.03775_001	NA
1109	Aqu2.1.03777_001	NA
1110	Aqu2.1.03778_001	NA
1111	Aqu2.1.03784_001	NA
1112	Aqu2.1.03785_001	NA
1113	Aqu2.1.03787_001	NA
1114	Aqu2.1.03789_001	NA
1115	Aqu2.1.03791_001	NA
1116	Aqu2.1.03792_001	NA
1117	Aqu2.1.03795_001	NA
1118	Aqu2.1.03803_001	NA
1119	Aqu2.1.03813_001	NA
1120	Aqu2.1.03819_001	NA
1121	Aqu2.1.03823_001	NA
1122	Aqu2.1.03825_001	NA
1123	Aqu2.1.03827_001	NA
1124	Aqu2.1.03830_001	NA
1125	Aqu2.1.03834_001	NA
1126	Aqu2.1.03837_001	NA
1127	Aqu2.1.03838_001	NA
1128	Aqu2.1.03851_001	NA
1129	Aqu2.1.03857_001	NA
1130	Aqu2.1.03869_001	NA
1131	Aqu2.1.03871_001	NA
1132	Aqu2.1.03873_001	NA
1133	Aqu2.1.03874_001	NA
1134	Aqu2.1.03875_001	NA
1135	Aqu2.1.03876_001	NA
1136	Aqu2.1.03884_001	NA
1137	Aqu2.1.03886_001	NA
1138	Aqu2.1.03887_001	NA
1139	Aqu2.1.03888_001	NA
1140	Aqu2.1.03889_001	NA
1141	Aqu2.1.03891_001	NA
1142	Aqu2.1.03892_001	NA
1143	Aqu2.1.03894_001	NA
1144	Aqu2.1.03895_001	NA
1145	Aqu2.1.03902_001	NA
1146	Aqu2.1.03905_001	NA
1147	Aqu2.1.03910_001	NA
1148	Aqu2.1.03914_001	NA
1149	Aqu2.1.03920_001	NA
1150	Aqu2.1.03926_001	NA
1151	Aqu2.1.03928_001	NA
1152	Aqu2.1.03934_001	NA
1153	Aqu2.1.03935_001	NA
1154	Aqu2.1.03940_001	NA
1155	Aqu2.1.03941_001	NA
1156	Aqu2.1.03945_001	NA
1157	Aqu2.1.03947_001	NA
1158	Aqu2.1.03958_001	NA
1159	Aqu2.1.03962_001	NA
1160	Aqu2.1.03966_001	NA
1161	Aqu2.1.03970_001	NA
1162	Aqu2.1.03972_001	NA
1163	Aqu2.1.03977_001	NA
1164	Aqu2.1.03981_001	NA
1165	Aqu2.1.03987_001	NA
1166	Aqu2.1.03993_001	NA
1167	Aqu2.1.03995_001	NA
1168	Aqu2.1.04007_001	NA
1169	Aqu2.1.04013_001	NA
1170	Aqu2.1.04015_001	NA
1171	Aqu2.1.04022_001	NA
1172	Aqu2.1.04025_001	NA
1173	Aqu2.1.04027_001	NA
1174	Aqu2.1.04028_001	NA
1175	Aqu2.1.04029_001	NA
1176	Aqu2.1.04032_001	NA
1177	Aqu2.1.04033_001	NA
1178	Aqu2.1.04035_001	NA
1179	Aqu2.1.04039_001	NA
1180	Aqu2.1.04041_001	NA
1181	Aqu2.1.04043_001	NA
1182	Aqu2.1.04045_001	NA
1183	Aqu2.1.04052_001	NA
1184	Aqu2.1.04057_001	NA
1185	Aqu2.1.04063_001	NA
1186	Aqu2.1.04072_001	NA
1187	Aqu2.1.04074_001	NA
1188	Aqu2.1.04076_001	NA
1189	Aqu2.1.04077_001	NA
1190	Aqu2.1.04079_001	NA
1191	Aqu2.1.04082_001	NA
1192	Aqu2.1.04083_001	NA
1193	Aqu2.1.04085_001	NA
1194	Aqu2.1.04087_001	NA
1195	Aqu2.1.04090_001	NA
1196	Aqu2.1.04095_001	NA
1197	Aqu2.1.04098_001	NA
1198	Aqu2.1.04099_001	NA
1199	Aqu2.1.04101_001	NA
1200	Aqu2.1.04109_001	NA
1201	Aqu2.1.04110_001	NA
1202	Aqu2.1.04125_001	NA
1203	Aqu2.1.04126_001	NA
1204	Aqu2.1.04127_001	NA
1205	Aqu2.1.04136_001	NA
1206	Aqu2.1.04143_001	NA
1207	Aqu2.1.04146_001	NA
1208	Aqu2.1.04150_001	NA
1209	Aqu2.1.04152_001	NA
1210	Aqu2.1.04154_001	NA
1211	Aqu2.1.04161_001	NA
1212	Aqu2.1.04164_001	NA
1213	Aqu2.1.04166_001	NA
1214	Aqu2.1.04167_001	NA
1215	Aqu2.1.04168_001	NA
1216	Aqu2.1.04169_001	NA
1217	Aqu2.1.04171_001	NA
1218	Aqu2.1.04172_001	NA
1219	Aqu2.1.04176_001	NA
1220	Aqu2.1.04179_001	NA
1221	Aqu2.1.04190_001	NA
1222	Aqu2.1.04191_001	NA
1223	Aqu2.1.04193_001	NA
1224	Aqu2.1.04200_001	NA
1225	Aqu2.1.04201_001	NA
1226	Aqu2.1.04204_001	NA
1227	Aqu2.1.04208_001	NA
1228	Aqu2.1.04211_001	NA
1229	Aqu2.1.04213_001	NA
1230	Aqu2.1.04215_001	NA
1231	Aqu2.1.04222_001	NA
1232	Aqu2.1.04225_001	NA
1233	Aqu2.1.04227_001	NA
1234	Aqu2.1.04229_001	NA
1235	Aqu2.1.04234_001	NA
1236	Aqu2.1.04236_001	NA
1237	Aqu2.1.04238_001	NA
1238	Aqu2.1.04247_001	NA
1239	Aqu2.1.04252_001	NA
1240	Aqu2.1.04255_001	NA
1241	Aqu2.1.04257_001	NA
1242	Aqu2.1.04266_001	NA
1243	Aqu2.1.04268_001	NA
1244	Aqu2.1.04269_001	NA
1245	Aqu2.1.04270_001	NA
1246	Aqu2.1.04272_001	NA
1247	Aqu2.1.04275_001	NA
1248	Aqu2.1.04280_001	NA
1249	Aqu2.1.04281_001	NA
1250	Aqu2.1.04285_001	NA
1251	Aqu2.1.04291_001	NA
1252	Aqu2.1.04293_001	NA
1253	Aqu2.1.04295_001	NA
1254	Aqu2.1.04318_001	NA
1255	Aqu2.1.04319_001	NA
1256	Aqu2.1.04321_001	NA
1257	Aqu2.1.04334_001	NA
1258	Aqu2.1.04335_001	NA
1259	Aqu2.1.04341_001	NA
1260	Aqu2.1.04342_001	NA
1261	Aqu2.1.04344_001	NA
1262	Aqu2.1.04346_001	NA
1263	Aqu2.1.04349_001	NA
1264	Aqu2.1.04352_001	NA
1265	Aqu2.1.04354_001	NA
1266	Aqu2.1.04357_001	NA
1267	Aqu2.1.04359_001	NA
1268	Aqu2.1.04365_001	NA
1269	Aqu2.1.04368_001	NA
1270	Aqu2.1.04370_001	NA
1271	Aqu2.1.04374_001	NA
1272	Aqu2.1.04381_001	NA
1273	Aqu2.1.04385_001	NA
1274	Aqu2.1.04390_001	NA
1275	Aqu2.1.04394_001	NA
1276	Aqu2.1.04395_001	NA
1277	Aqu2.1.04398_001	NA
1278	Aqu2.1.04399_001	NA
1279	Aqu2.1.04401_001	NA
1280	Aqu2.1.04402_001	NA
1281	Aqu2.1.04404_001	NA
1282	Aqu2.1.04406_001	NA
1283	Aqu2.1.04421_001	NA
1284	Aqu2.1.04422_001	NA
1285	Aqu2.1.04433_001	NA
1286	Aqu2.1.04435_001	NA
1287	Aqu2.1.04437_001	NA
1288	Aqu2.1.04443_001	NA
1289	Aqu2.1.04446_001	NA
1290	Aqu2.1.04453_001	NA
1291	Aqu2.1.04454_001	NA
1292	Aqu2.1.04455_001	NA
1293	Aqu2.1.04463_001	NA
1294	Aqu2.1.04469_001	NA
1295	Aqu2.1.04471_001	NA
1296	Aqu2.1.04475_001	NA
1297	Aqu2.1.04478_001	NA
1298	Aqu2.1.04479_001	NA
1299	Aqu2.1.04481_001	NA
1300	Aqu2.1.04485_001	NA
1301	Aqu2.1.04486_001	NA
1302	Aqu2.1.04487_001	NA
1303	Aqu2.1.04490_001	NA
1304	Aqu2.1.04491_001	NA
1305	Aqu2.1.04492_001	NA
1306	Aqu2.1.04501_001	NA
1307	Aqu2.1.04502_001	NA
1308	Aqu2.1.04504_001	NA
1309	Aqu2.1.04508_001	NA
1310	Aqu2.1.04510_001	NA
1311	Aqu2.1.04511_001	NA
1312	Aqu2.1.04514_001	NA
1313	Aqu2.1.04516_001	NA
1314	Aqu2.1.04523_001	NA
1315	Aqu2.1.04532_001	NA
1316	Aqu2.1.04540_001	NA
1317	Aqu2.1.04549_001	NA
1318	Aqu2.1.04550_001	NA
1319	Aqu2.1.04551_001	NA
1320	Aqu2.1.04553_001	NA
1321	Aqu2.1.04554_001	NA
1322	Aqu2.1.04555_001	NA
1323	Aqu2.1.04556_001	NA
1324	Aqu2.1.04565_001	NA
1325	Aqu2.1.04577_001	NA
1326	Aqu2.1.04581_001	NA
1327	Aqu2.1.04587_001	NA
1328	Aqu2.1.04589_001	NA
1329	Aqu2.1.04591_001	NA
1330	Aqu2.1.04600_001	NA
1331	Aqu2.1.04604_001	NA
1332	Aqu2.1.04609_001	NA
1333	Aqu2.1.04611_001	NA
1334	Aqu2.1.04612_001	NA
1335	Aqu2.1.04620_001	NA
1336	Aqu2.1.04622_001	NA
1337	Aqu2.1.04624_001	NA
1338	Aqu2.1.04626_001	NA
1339	Aqu2.1.04630_001	NA
1340	Aqu2.1.04642_001	NA
1341	Aqu2.1.04644_001	NA
1342	Aqu2.1.04652_001	NA
1343	Aqu2.1.04658_001	NA
1344	Aqu2.1.04660_001	NA
1345	Aqu2.1.04661_001	NA
1346	Aqu2.1.04666_001	NA
1347	Aqu2.1.04674_001	NA
1348	Aqu2.1.04675_001	NA
1349	Aqu2.1.04676_001	NA
1350	Aqu2.1.04677_001	NA
1351	Aqu2.1.04678_001	NA
1352	Aqu2.1.04681_001	NA
1353	Aqu2.1.04694_001	NA
1354	Aqu2.1.04695_001	NA
1355	Aqu2.1.04696_001	NA
1356	Aqu2.1.04705_001	NA
1357	Aqu2.1.04710_001	NA
1358	Aqu2.1.04716_001	NA
1359	Aqu2.1.04717_001	NA
1360	Aqu2.1.04719_001	NA
1361	Aqu2.1.04724_001	NA
1362	Aqu2.1.04726_001	NA
1363	Aqu2.1.04731_001	NA
1364	Aqu2.1.04732_001	NA
1365	Aqu2.1.04733_001	NA
1366	Aqu2.1.04735_001	NA
1367	Aqu2.1.04736_001	NA
1368	Aqu2.1.04737_001	NA
1369	Aqu2.1.04738_001	NA
1370	Aqu2.1.04739_001	NA
1371	Aqu2.1.04740_001	NA
1372	Aqu2.1.04746_001	NA
1373	Aqu2.1.04750_001	NA
1374	Aqu2.1.04762_001	NA
1375	Aqu2.1.04764_001	NA
1376	Aqu2.1.04766_001	NA
1377	Aqu2.1.04767_001	NA
1378	Aqu2.1.04772_001	NA
1379	Aqu2.1.04774_001	NA
1380	Aqu2.1.04783_001	NA
1381	Aqu2.1.04786_001	NA
1382	Aqu2.1.04791_001	NA
1383	Aqu2.1.04796_001	NA
1384	Aqu2.1.04797_001	NA
1385	Aqu2.1.04798_001	NA
1386	Aqu2.1.04807_001	NA
1387	Aqu2.1.04808_001	NA
1388	Aqu2.1.04809_001	NA
1389	Aqu2.1.04810_001	NA
1390	Aqu2.1.04815_001	NA
1391	Aqu2.1.04817_001	NA
1392	Aqu2.1.04818_001	NA
1393	Aqu2.1.04821_001	NA
1394	Aqu2.1.04824_001	NA
1395	Aqu2.1.04825_001	NA
1396	Aqu2.1.04829_001	NA
1397	Aqu2.1.04830_001	NA
1398	Aqu2.1.04831_001	NA
1399	Aqu2.1.04838_001	NA
1400	Aqu2.1.04842_001	NA
1401	Aqu2.1.04843_001	NA
1402	Aqu2.1.04846_001	NA
1403	Aqu2.1.04849_001	NA
1404	Aqu2.1.04852_001	NA
1405	Aqu2.1.04853_001	NA
1406	Aqu2.1.04855_001	NA
1407	Aqu2.1.04860_001	NA
1408	Aqu2.1.04861_001	NA
1409	Aqu2.1.04868_001	NA
1410	Aqu2.1.04873_001	NA
1411	Aqu2.1.04874_001	NA
1412	Aqu2.1.04877_001	NA
1413	Aqu2.1.04878_001	NA
1414	Aqu2.1.04879_001	NA
1415	Aqu2.1.04880_001	NA
1416	Aqu2.1.04897_001	NA
1417	Aqu2.1.04899_001	NA
1418	Aqu2.1.04904_001	NA
1419	Aqu2.1.04905_001	NA
1420	Aqu2.1.04906_001	NA
1421	Aqu2.1.04923_001	NA
1422	Aqu2.1.04924_001	NA
1423	Aqu2.1.04925_001	NA
1424	Aqu2.1.04927_001	NA
1425	Aqu2.1.04928_001	NA
1426	Aqu2.1.04933_001	NA
1427	Aqu2.1.04934_001	NA
1428	Aqu2.1.04935_001	NA
1429	Aqu2.1.04940_001	NA
1430	Aqu2.1.04941_001	NA
1431	Aqu2.1.04943_001	NA
1432	Aqu2.1.04945_001	NA
1433	Aqu2.1.04949_001	NA
1434	Aqu2.1.04952_001	NA
1435	Aqu2.1.04955_001	NA
1436	Aqu2.1.04956_001	NA
1437	Aqu2.1.04958_001	NA
1438	Aqu2.1.04959_001	NA
1439	Aqu2.1.04963_001	NA
1440	Aqu2.1.04966_001	NA
1441	Aqu2.1.04970_001	NA
1442	Aqu2.1.04976_001	NA
1443	Aqu2.1.04979_001	NA
1444	Aqu2.1.04980_001	NA
1445	Aqu2.1.04981_001	NA
1446	Aqu2.1.04984_001	NA
1447	Aqu2.1.04985_001	NA
1448	Aqu2.1.04987_001	NA
1449	Aqu2.1.04991_001	NA
1450	Aqu2.1.04992_001	NA
1451	Aqu2.1.04993_001	NA
1452	Aqu2.1.04994_001	NA
1453	Aqu2.1.04997_001	NA
1454	Aqu2.1.04998_001	NA
1455	Aqu2.1.05000_001	NA
1456	Aqu2.1.05004_001	NA
1457	Aqu2.1.05009_001	NA
1458	Aqu2.1.05010_001	NA
1459	Aqu2.1.05012_001	NA
1460	Aqu2.1.05013_001	NA
1461	Aqu2.1.05015_001	NA
1462	Aqu2.1.05017_001	NA
1463	Aqu2.1.05020_001	NA
1464	Aqu2.1.05021_001	NA
1465	Aqu2.1.05023_001	NA
1466	Aqu2.1.05028_001	NA
1467	Aqu2.1.05034_001	NA
1468	Aqu2.1.05035_001	NA
1469	Aqu2.1.05036_001	NA
1470	Aqu2.1.05042_001	NA
1471	Aqu2.1.05043_001	NA
1472	Aqu2.1.05047_001	NA
1473	Aqu2.1.05049_001	NA
1474	Aqu2.1.05054_001	NA
1475	Aqu2.1.05055_001	NA
1476	Aqu2.1.05056_001	NA
1477	Aqu2.1.05057_001	NA
1478	Aqu2.1.05058_001	NA
1479	Aqu2.1.05061_001	NA
1480	Aqu2.1.05066_001	NA
1481	Aqu2.1.05068_001	NA
1482	Aqu2.1.05072_001	NA
1483	Aqu2.1.05073_001	NA
1484	Aqu2.1.05075_001	NA
1485	Aqu2.1.05076_001	NA
1486	Aqu2.1.05079_001	NA
1487	Aqu2.1.05080_001	NA
1488	Aqu2.1.05089_001	NA
1489	Aqu2.1.05092_001	NA
1490	Aqu2.1.05101_001	NA
1491	Aqu2.1.05103_001	NA
1492	Aqu2.1.05111_001	NA
1493	Aqu2.1.05115_001	NA
1494	Aqu2.1.05116_001	NA
1495	Aqu2.1.05121_001	NA
1496	Aqu2.1.05124_001	NA
1497	Aqu2.1.05125_001	NA
1498	Aqu2.1.05132_001	NA
1499	Aqu2.1.05134_001	NA
1500	Aqu2.1.05140_001	NA
1501	Aqu2.1.05141_001	NA
1502	Aqu2.1.05142_001	NA
1503	Aqu2.1.05144_001	NA
1504	Aqu2.1.05165_001	NA
1505	Aqu2.1.05169_001	NA
1506	Aqu2.1.05172_001	NA
1507	Aqu2.1.05179_001	NA
1508	Aqu2.1.05188_001	NA
1509	Aqu2.1.05194_001	NA
1510	Aqu2.1.05198_001	NA
1511	Aqu2.1.05201_001	NA
1512	Aqu2.1.05205_001	NA
1513	Aqu2.1.05210_001	NA
1514	Aqu2.1.05211_001	NA
1515	Aqu2.1.05214_001	NA
1516	Aqu2.1.05219_001	NA
1517	Aqu2.1.05224_001	NA
1518	Aqu2.1.05231_001	NA
1519	Aqu2.1.05233_001	NA
1520	Aqu2.1.05235_001	NA
1521	Aqu2.1.05238_001	NA
1522	Aqu2.1.05242_001	NA
1523	Aqu2.1.05260_001	NA
1524	Aqu2.1.05269_001	NA
1525	Aqu2.1.05270_001	NA
1526	Aqu2.1.05272_001	NA
1527	Aqu2.1.05274_001	NA
1528	Aqu2.1.05281_001	NA
1529	Aqu2.1.05282_001	NA
1530	Aqu2.1.05285_001	NA
1531	Aqu2.1.05290_001	NA
1532	Aqu2.1.05291_001	NA
1533	Aqu2.1.05292_001	NA
